기준년월,순위번호,도서명정보,저자명정보,출판사명,출판년도,권수(권),도서이미지URL
2023-05,664,비밀의 보석 가게 마석관,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2020,1,https://image.aladin.co.kr/product/25474/96/cover/k952633929_1.jpg
2023-05,664,태양의 마녀 나코와 코기 봉봉,히로시마 레이코 글 ;김정화 옮김,웅진씽크빅,2022,1,https://image.aladin.co.kr/product/30078/43/cover/8901263777_1.jpg
2023-05,667,기분 가게,도키 나쓰키 글·그림 ;김숙 옮김,김영사,2022,,https://image.aladin.co.kr/product/28973/56/cover/8934967285_1.jpg
2023-05,667,추리 천재 엉덩이 탐정과 카레 사건,트롤 글·그림 ;김정화 옮김,미래엔,2019,1,https://image.aladin.co.kr/product/18955/61/cover/k932635484_1.jpg
2023-05,669,오늘도 용맹이,이현 글 ;국민지 그림,비룡소,2022,1,https://image.aladin.co.kr/product/29676/81/cover/8949162407_1.jpg
2023-05,669,에이징 솔로 =혼자를 선택한 사람들은 어떻게 나이 드는가 /Aging solo,김희경 지음,동아시아,2023,,https://image.aladin.co.kr/product/31340/79/cover/8962624885_1.jpg
2023-05,671,그렇게 그렇게,요시타케 신스케 글·그림 ;양지연 옮김,김영사,2021,,https://image.aladin.co.kr/product/27373/93/cover/8934990333_1.jpg
2023-05,671,(읽으면서 바로 써먹는) 어린이 수수께끼 :공포 특급,글·그림: 한날,파란정원,2022,,https://image.aladin.co.kr/product/29802/67/cover/k612838118_1.jpg
2023-05,671,(코믹 메이플스토리) 수학도둑 :언제 어디에서나 원리를 응용하여 문제를 격파하는 수학의 해결사!,글: 송도수 ;그림: 서정 엔터테인먼트,서울문화사,2021,83,https://image.aladin.co.kr/product/27557/33/cover/k682733502_1.jpg
2023-05,674,(처음 읽는) 그리스 로마 신화 =First Greek mythology,글: 최설희 ;그림: 한현동,미래엔,2020,4,https://image.aladin.co.kr/product/26982/8/cover/k142730513_1.jpg
2023-05,675,꽝 없는 뽑기 기계,곽유진 글 ;차상미 그림,비룡소,2020,,https://image.aladin.co.kr/product/23420/5/cover/s8949162024_1.jpg
2023-05,676,(처음 읽는) 그리스 로마 신화 =First Greek mythology,글: 최설희 ;그림: 한현동,미래엔,2020,3,https://image.aladin.co.kr/product/25663/7/cover/k822735241_1.jpg
2023-05,676,토깽이네 지구 구출 대작전,원작: 토깽이네 ;그림: 양선모,위즈덤하우스,2021,1,https://bookthumb-phinf.pstatic.net/cover/197/161/19716117.jpg?type=m1&udate=20210423
2023-05,678,(코믹 메이플스토리) 수학도둑 :언제 어디에서나 원리를 응용하여 문제를 격파하는 수학의 해결사!,글: 송도수 ;그림: 서정 엔터테인먼트,서울문화사,2021,89,https://image.aladin.co.kr/product/29806/68/cover/k412838112_1.jpg
2023-05,679,100층짜리 집,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2009,,http://image.aladin.co.kr/product/411/63/cover/8989863783_1.jpg
2023-05,680,그리고 펌킨맨이 나타났다,유소정 글 ;김상욱 그림,비룡소,2022,,https://image.aladin.co.kr/product/30049/48/cover/894912470x_1.jpg
2023-05,680,"인생을 숙제처럼 살지 않기로 했다 :힘 빼고 유연하게, 모든 순간을 파도 타듯 즐기는 심리 수업",웃따 지음,다산북스,2023,,https://image.aladin.co.kr/product/30992/92/cover/k122831508_1.jpg
2023-05,680,너무 잘하려고 애쓰지 마라 :나태주 시집,지은이: 나태주,열림원,2022,,https://image.aladin.co.kr/product/29566/59/cover/k702837352_1.jpg
2023-05,683,몰입 =인생을 바꾸는 자기 혁명 /Think hard,황농문 지음,랜덤하우스코리아,2008,,https://bookthumb-phinf.pstatic.net/cover/043/202/04320224.jpg?type=m1&udate=20150807
2023-05,683,(코믹 메이플스토리) 수학도둑 :언제 어디에서나 원리를 응용하여 문제를 격파하는 수학의 해결사!,글: 송도수 ;그림: 서정 엔터테인먼트,서울문화사,2021,88,https://image.aladin.co.kr/product/29486/93/cover/k012837539_1.jpg
2023-05,685,조선 미술관 :풍속화와 궁중기록화로 만나는 문화 절정기 조선의 특별한 순간들,탁현규 지음,백도씨,2023,,https://image.aladin.co.kr/product/31132/76/cover/896833417x_1.jpg
2023-05,685,만복이네 떡집,김리리 글 ;이승현 그림,비룡소,2010,,https://bookthumb-phinf.pstatic.net/cover/062/895/06289560.jpg?type=m1&udate=20180324
2023-05,687,열두 발자국,지은이: 정재승,어크로스,2018,,https://image.aladin.co.kr/product/15072/28/cover/k072533160_1.jpg
2023-05,688,무례한 사람에게 웃으며 대처하는 법 :인생 자체는 긍정적으로 개소리에는 단호하게,정문정 지음,가나문화콘텐츠,2018,,http://image.aladin.co.kr/product/12769/86/cover/8957369368_1.jpg
2023-05,688,마음의 법칙 :사람의 마음을 사로잡는 51가지 심리학,"폴커 키츠,김희상 옮김",포레스트,2022,,https://image.aladin.co.kr/product/28834/82/cover/k022836695_1.jpg
2023-05,690,코믹 메이플 스토리 수학도둑 82 - 국내 최초 수학논술만화,"송도수 (지은이), 서정 엔터테인먼트 (그림), 여운방 (감수)",서울문화사,2021,82,https://image.aladin.co.kr/product/27149/73/cover/k802731542_1.jpg
2023-05,690,위저드 베이커리 =구병모 장편소설 /Wizard bakery,지은이: 구병모,창비,2009,,http://image.aladin.co.kr/product/346/0/cover/8936433695_1.jpg
2023-05,690,세금 내는 아이들의 생생 경제 교실,글: 최재훈 ;그림: 안병현,샌드박스네트워크,2022,1,https://image.aladin.co.kr/product/29694/27/cover/k012838685_1.jpg
2023-05,693,"파쇄 :일단 마음먹고 칼을 집었으면, 뜸 들이지 마",지은이: 구병모,위즈덤하우스,2023,,https://image.aladin.co.kr/product/31273/29/cover/k592832565_1.jpg
2023-05,694,독고솜에게 반하면 - 제10회 문학동네청소년문학상 대상 수상작,허진희 (지은이),문학동네,2020,,https://image.aladin.co.kr/product/22884/32/cover/895467030x_1.jpg
2023-05,694,돈의 시나리오 :계획이 있는 돈은 흔들리지 않는다,"김종봉,제갈현열 지음",다산북스,2021,,https://image.aladin.co.kr/product/26037/98/cover/k622737957_1.jpg
2023-05,694,(보도 섀퍼의) 이기는 습관 :불가능을 뛰어넘어 최후의 승자가 된 사람들,보도 섀퍼 지음 ;박성원 옮김,토네이도미디어그룹,2022,,https://image.aladin.co.kr/product/29037/54/cover/k402836832_1.jpg
2023-05,694,(코믹 메이플스토리) 수학도둑 :지식·능력·경험을 융합하여 정리하는 No.1 수학학습만화,글: 송도수 ;그림: 서정 엔터테인먼트,서울문화사,,73,https://image.aladin.co.kr/product/21676/22/cover/k872636700_1.jpg
2023-05,698,(코믹 메이플스토리) 수학도둑 :언제 어디에서나 원리를 응용하여 문제를 격파하는 수학의 해결사!,글: 송도수 ;그림: 서정 엔터테인먼트,서울문화사,2021,86,https://image.aladin.co.kr/product/28687/9/cover/k512836368_1.jpg
2023-05,698,아주 세속적인 지혜 - 400년 동안 사랑받은 인생의 고전,"발타자르 그라시안 (지은이), 강정선 (옮긴이)",페이지2(page2),2023,,https://image.aladin.co.kr/product/31312/38/cover/k472832889_1.jpg
2023-05,700,오싹오싹 당근,애런 레이놀즈 글 ;홍연미 옮김,알에이치코리아,2013,,https://bookthumb-phinf.pstatic.net/cover/072/911/07291154.jpg?type=m1&udate=20180330
2023-05,700,마지막 몰입 :나를 넘어서는 힘,짐 퀵 지음 ;김미정 옮김,비즈니스북스,2021,,https://image.aladin.co.kr/product/26400/21/cover/k152738321_1.jpg
2023-05,702,내일은 발명왕 38 - 음식과 발명,"곰돌이 co. (지은이), 홍종현 (그림), 박완규, 황성재 (감수)",미래엔아이세움,2023,38,https://image.aladin.co.kr/product/31098/10/cover/k602831532_1.jpg
2023-05,703,브레드이발소 3 : 베이커리타운의 악동들,(주)몬스터주식회사 (지은이),한솔수북,2021,3,https://image.aladin.co.kr/product/26666/43/cover/k482730677_1.jpg
2023-05,703,미스터 프레지던트 =국가 기념식과 대통령 행사 이야기 /Mr. president,탁현민 지음,메디치(메디치미디어),2023,,https://image.aladin.co.kr/product/30843/97/cover/k142831470_1.jpg
2023-05,705,난장이가 쏘아올린 작은 공:조세희 소설집,조세희,이성과 힘,2000,,https://bookthumb-phinf.pstatic.net/cover/001/067/00106772.jpg?type=m1&udate=20130115
2023-05,705,(코믹 메이플스토리) 수학도둑 :언제 어디에서나 원리를 응용하여 문제를 격파하는 수학의 해결사!,글: 송도수 ;그림: 서정 엔터테인먼트,서울문화사,2021,87,https://image.aladin.co.kr/product/29085/59/cover/k032837768_1.jpg
2023-05,705,세계 방방곡곡 여행 일기 :마스다 미리 에세이,지은이: 마스다 미리 ;옮긴이: 이소담,북포레스트,2023,,https://image.aladin.co.kr/product/31281/58/cover/k432832473_1.jpg
2023-05,705,(무엇이든 해결단) 허팝 연구소,라곰씨 글 ;차차 그림,부즈펌,,2,https://image.aladin.co.kr/product/16871/70/cover/k162534974_1.jpg
2023-05,705,"전설의 모험왕 엉덩이 댄디 5 - 가자, 구름 왕국으로!","트롤 (지은이), 하루하라 로빈슨 (글), 기쿠치 아키히로 (그림), 김정화 (옮긴이)",미래엔아이세움,2023,5,https://image.aladin.co.kr/product/31080/94/cover/k102831620_1.jpg
2023-05,710,유령 고양이 후쿠코,히로시마 레이코 글 ;고향옥 옮김,김영사,2021,1,https://image.aladin.co.kr/product/26812/19/cover/8934990074_1.jpg
2023-05,711,언어의 온도 :말과 글에는 나름의 따뜻함과 차가움이 있다,지은이: 이기주,말글터,2016,,http://image.aladin.co.kr/product/14842/6/cover/k742532452_1.jpg
2023-05,711,부모의 말 :아이의 마음을 제대로 읽은 부모의 말은 다릅니다,지은이: 김종원,상상아카데미,2022,,https://image.aladin.co.kr/product/29996/32/cover/k992838157_1.jpg
2023-05,713,내일은 실험왕 :본격 대결 과학실험 만화,"글: 곰돌이 co. ,그림: 홍종현",미래엔,2011,50,https://image.aladin.co.kr/product/24898/98/cover/k542632473_1.jpg
2023-05,713,(설민석의) 만만 한국사 :재미 만점★효과 만점★한국사 만화,"글: 설민석,그림: 김덕영",미래엔,2020,1,https://image.aladin.co.kr/product/24862/85/cover/k192631356_2.jpg
2023-05,713,백년허리 :백년 동안 간직할 허리 사용설명서,저자: 정선근,언탱글링,2021,2,https://image.aladin.co.kr/product/27124/76/cover/k272731146_1.jpg
2023-05,713,회색 인간,지은이: 김동식,요다,2017,,https://bookthumb-phinf.pstatic.net/cover/130/093/13009319.jpg?type=m1&udate=20180307
2023-05,713,(박병창의 돈을 부르는) 매매의 기술,박병창 지음,콘텐츠그룹 포레스트,2021,,https://image.aladin.co.kr/product/27135/25/cover/k652731246_1.jpg
2023-05,718,팩트풀니스 :우리가 세상을 오해하는 10가지 이유와 세상이 생각보다 괜찮은 이유,"지은이: 한스 로슬링,옮긴이: 이창신",김영사,2019,,https://image.aladin.co.kr/product/18456/45/cover/8934985062_1.jpg
2023-05,718,설전도 수련관,글: 김경미 ;그림: 센개,슈크림북,2022,1,https://image.aladin.co.kr/product/30535/91/cover/k042830597_1.jpg
2023-05,718,내일은 실험왕 :본격 대결 과학실험 만화,"글: 곰돌이 co. ,그림: 홍종현",미래엔,2011,48,https://bookthumb-phinf.pstatic.net/cover/158/745/15874535.jpg?type=m1&udate=20191129
2023-05,721,건방이의 건방진 수련기,천효정 글 ;강경수 그림,비룡소,,2,http://image.aladin.co.kr/product/5317/13/cover/8949197820_1.jpg
2023-05,721,시간 고양이 :박미연 장편동화,지은이: 박미연 ;그린이: 박냠,이지북,2021,,https://image.aladin.co.kr/product/28157/63/cover/8957070702_1.jpg
2023-05,721,생기부 필독서 100 - 현직 고등학교 선생님들이 직접 고른,"주경아, 정재화, 방희조, 이재환, 이현규 (지은이)",센시오,2023,,https://image.aladin.co.kr/product/31250/68/cover/k702832360_1.jpg
2023-05,721,(읽으면서 바로 써먹는) 어린이 사자소학,글·그림: 이수인,파란정원,2019,,https://image.aladin.co.kr/product/19823/47/cover/k252635137_1.jpg
2023-05,721,급식 알바 구드래곤,박현숙 글 ;이경석 그림,다산북스,2022,,https://shopping-phinf.pstatic.net/main_3634870/36348703619.20221207055046.jpg
2023-05,726,(무엇이든 해결단) 허팝 연구소,라곰씨 글 ;차차 그림,부즈펌,,3,https://image.aladin.co.kr/product/17663/61/cover/k352534510_1.jpg
2023-05,727,(코믹 메이플스토리) 수학도둑 :지식·능력·경험을 융합하여 정리하는 No.1 수학학습만화,글: 송도수 ;그림: 서정 엔터테인먼트,서울문화사,,72,https://image.aladin.co.kr/product/20717/33/cover/k832636467_1.jpg
2023-05,727,사자마트,"김유 (지은이), 소복이 (그림)",천개의바람,2023,,https://image.aladin.co.kr/product/31395/95/cover/k282832105_1.jpg
2023-05,727,코믹 메이플 스토리 수학도둑 81 - 국내 최초 수학논술만화,"송도수 (지은이), 서정 엔터테인먼트 (그림), 여운방 (감수)",서울문화사,2021,81,https://image.aladin.co.kr/product/26704/15/cover/k632730089_1.jpg
2023-05,730,"도망치고, 찾고",요시타케 신스케 글·그림 ;권남희 옮김,주니어김영사,2021,,https://image.aladin.co.kr/product/28217/63/cover/8934979984_1.jpg
2023-05,730,나는 3학년 2반 7번 애벌레 :김원아 동화,지은이: 김원아 ;그린이: 이주희,창비,2016,,http://image.aladin.co.kr/product/8048/57/cover/8936414089_1.jpg
2023-05,730,놓지 마 어휘 :한자어,"신태훈,나승훈 글·그림",김영사,2021,1,https://bookthumb-phinf.pstatic.net/cover/180/049/18004915.jpg?type=m1&udate=20210218
2023-05,733,드라랄라 치과,윤담요 쓰고 그림,보림출판사,2021,,https://image.aladin.co.kr/product/26702/22/cover/8943313772_1.jpg
2023-05,733,머니 트렌드 2023 :45가지 키워드로 전망하는 대한민국 돈의 흐름,"지은이: 정태익,홍춘욱",북로망스,2022,,https://image.aladin.co.kr/product/30458/88/cover/k002830471_1.jpg
2023-05,733,7~9세 독립보다 중요한 시기는 없습니다,이서윤 지음,아울북(북이십일 아울북),2023,,https://image.aladin.co.kr/product/30877/95/cover/8950978903_1.jpg
2023-05,736,(코믹 메이플스토리) 수학도둑 :지식·능력·경험을 융합하여 정리하는 No.1 수학학습만화,글: 송도수 ;그림: 서정 엔터테인먼트,서울문화사,,70,https://image.aladin.co.kr/product/19210/42/cover/k652635900_1.jpg
2023-05,737,내 멋대로 산타 뽑기,최은옥 글 ;김무연 그림,김영사,2022,2,https://image.aladin.co.kr/product/30540/2/cover/8934944277_1.jpg
2023-05,737,십 년 가게,히로시마 레이코 글 ;이소담 옮김,위즈덤하우스 미디어그룹,2020,6,https://image.aladin.co.kr/product/30077/61/cover/k832839373_1.jpg
2023-05,737,우리들의 MBTI 3 : 가족 관계 (한정판 윈터 에디션) - 나의 성격을 이해하고 더 멋진 내가 되는,"조수연 (지은이), 소윤 (그림)",다산어린이,2022,3,https://image.aladin.co.kr/product/30682/31/cover/k112830134_1.jpg
2023-05,740,마음의 온도는 몇 도일까요? - 그림 시집,"정여민 (지은이), 허구 (그림)",주니어김영사,2016,,http://image.aladin.co.kr/product/8894/96/cover/8934993537_1.jpg
2023-05,740,정세현의 통찰 :국제질서에서 시대의 해답을 찾다,정세현 지음,푸른숲,2023,,https://image.aladin.co.kr/product/31000/95/cover/k392831114_1.jpg
2023-05,740,(읽으면서 바로 써먹는) 어린이 명심보감,글·그림: 한날,파란정원,2020,,https://image.aladin.co.kr/product/25103/82/cover/k832632957_1.jpg
2023-05,740,GPT 제너레이션 - 챗GPT가 바꿀 우리 인류의 미래,이시한 (지은이),북모먼트,2023,,https://image.aladin.co.kr/product/31081/33/cover/k062831622_1.jpg
2023-05,740,내일은 실험왕 :본격 대결 과학실험 만화,"글: 곰돌이 co. ,그림: 홍종현",미래엔,2011,47,https://image.aladin.co.kr/product/20180/39/cover/k082635640_1.jpg
2023-05,740,코믹 메이플 스토리 수학도둑 80 - 국내 최초 수학논술만화,"송도수 (지은이), 서정 엔터테인먼트 (그림), 여운방 (감수)",서울문화사,2021,80,https://image.aladin.co.kr/product/26100/59/cover/k132737254_1.jpg
2023-05,740,수학 탐정스,조인하 글 ;조승연 그림,미래엔,2018,2,https://image.aladin.co.kr/product/17870/6/cover/k842534732_1.jpg
2023-05,747,(코믹 메이플스토리) 수학도둑 :지식·능력·경험을 융합하여 정리하는 No.1 수학학습만화,글: 송도수 ;그림: 서정 엔터테인먼트,서울문화사,,75,https://image.aladin.co.kr/product/23553/19/cover/k822638120_1.jpg
2023-05,747,(코믹 메이플스토리) 수학도둑 :지식·능력·경험을 융합하여 정리하는 No.1 수학학습만화,글: 송도수 ;그림: 서정 엔터테인먼트,서울문화사,,74,https://image.aladin.co.kr/product/22737/72/cover/k942636236_1.jpg
